pack_combo,mass,series,parallel,mass_kg,batt_mass,accel_time,skidpad_time,endur_time,energy_wh,final_soc,pack_energy_kwh,final_energy_kwh,total_points,score_breakdown
[100   2],250,100,2,250,14.399999999999999,3.744515743492414,4.509360168975846,1936.3023218421474,1811.4749969853676,0.4755349392684981,4.2,1.8245380726150795,404.6393519269343,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=39.375876693958965, efficiency=183.7634752329753)"
[100   2],255,100,2,255,14.399999999999999,3.736249422103384,4.554058482861819,1949.674028326284,1810.1362985974752,0.4757311518412003,4.2,1.823184829212608,399.20854276243756,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=35.467040797598195, efficiency=182.2415019648394)"
[100   2],260,100,2,260,14.399999999999999,3.7685683556247653,4.5983204147764525,1957.7996106552364,1809.5824889847167,0.4757832988073279,4.2,1.8226403924387677,395.90945760535703,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=33.11784061302174, efficiency=181.2916169923353)"
[100   2],265,100,2,265,14.399999999999999,3.800431217339053,4.642160207225828,1956.9809127854874,1804.5236509003323,0.4772011469462548,4.2,1.8171699280504903,396.9382936460228,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=33.35365191075213, efficiency=182.0846417352707)"
[100   2],270,100,2,270,14.399999999999999,3.82946872142071,4.545210326813304,1970.5226284613188,1801.0431064643626,0.4777496052398064,4.2,1.8140174306043602,391.2068224968689,"ScoreBreakdown(accel=99.36641637168582, skidpad=75.0, autocross=6.5, endurance=29.478386514558736, efficiency=180.8620196106243)"
[100   2],275,100,2,275,14.399999999999999,3.8508227503561585,4.586949823898507,1972.9471394887507,1795.7880070384722,0.47926690689623386,4.2,1.8081938909651403,389.34945008642427,"ScoreBreakdown(accel=97.7811967647046, skidpad=75.0, autocross=6.5, endurance=28.790173211166827, efficiency=181.27808011055285)"
[100   2],280,100,2,280,14.399999999999999,3.8782795667071923,4.628315144971793,1981.7846320178303,1789.4261992709905,0.4809422235324142,4.2,1.8017508832311913,384.61616019814085,"ScoreBreakdown(accel=95.76858873133177, skidpad=75.0, autocross=6.5, endurance=26.295848843480368, efficiency=181.05172262332871)"
[100   2],285,100,2,285,14.399999999999999,3.906724326227902,4.669313121469187,1980.7279643765464,1779.9658057128793,0.4835668079914194,4.2,1.7918345039005785,384.29636643480615,"ScoreBreakdown(accel=93.71339838354871, skidpad=75.0, autocross=6.5, endurance=26.592914806406444, efficiency=182.490053244851)"
[100   2],290,100,2,290,14.399999999999999,3.935079819301123,4.579187861615182,1994.7621195744923,1776.2993039999528,0.48428811183018067,4.2,1.7881212009498422,198.1942299189305,"ScoreBreakdown(accel=91.69422991893049, skidpad=75.0, autocross=6.5, endurance=25.0, efficiency=0.0)"
[100   2],295,100,2,295,14.399999999999999,3.9633417441227863,4.61836203910029,1995.8422264719168,1776.6323179262358,0.48416435553847087,4.2,1.7883858884347015,196.2104735538761,"ScoreBreakdown(accel=89.7104735538761, skidpad=75.0, autocross=6.5, endurance=25.0, efficiency=0.0)"
[100   2],300,100,2,300,14.399999999999999,3.9915058253446176,4.65720733660217,2003.6418836786252,1774.1539852118185,0.4848623138794689,4.2,1.78563681311268,194.2615313371075,"ScoreBreakdown(accel=87.76153133710751, skidpad=75.0, autocross=6.5, endurance=25.0, efficiency=0.0)"
[104   2],200,104,2,200,14.975999999999999,3.6263688434969197,4.496213348185748,1848.6029870273596,1906.6270904901908,0.4741475281068641,4.368,1.9220931521669196,430.47633502389976,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=66.41391993476111, efficiency=182.56241508913865)"
[104   2],205,104,2,205,14.975999999999999,3.6441452916822072,4.376067036852291,1852.2819174564527,1900.5242266212783,0.47537495611724867,4.368,1.9154230158539887,429.592052338621,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=65.22824234004759, efficiency=182.86380999857337)"
[104   2],210,104,2,210,14.975999999999999,3.6511095024580413,4.4288669578696584,1851.2145778837341,1897.074144411165,0.4761475344743502,4.368,1.911612973591661,430.5289366677572,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=65.57174850722865, efficiency=183.45718816052852)"
[104   2],215,104,2,215,14.975999999999999,3.637075262504169,4.481046804910079,1864.2146623234557,1893.8884693831408,0.4766426134437157,4.368,1.9086607966595865,425.0554930701699,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=61.41466003117248, efficiency=182.14083303899744)"
[104   2],220,104,2,220,14.975999999999999,3.6619219016776015,4.532621511412529,1872.6464572572902,1895.1937662580053,0.4760884569796946,4.368,1.9105659718707688,421.1090755048294,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=58.74924956598759, efficiency=180.8598259388418)"
[104   2],225,104,2,225,14.975999999999999,3.6815379399303936,4.422192708426152,1873.9100253421577,1894.9488089655308,0.4758131905492619,4.368,1.9095915702895634,420.5778170005689,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=58.351884306214906, efficiency=180.72593269435401)"
[104   2],230,104,2,230,14.975999999999999,3.692103880388501,4.470852429020283,1872.513647620807,1900.2782294688604,0.47413126417988966,4.368,1.9147420198026843,420.511043892122,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=58.79104651472829, efficiency=180.21999737739372)"
[104   2],235,104,2,235,14.975999999999999,3.680992183321891,4.518984356243578,1883.9302255163911,1903.1542374680437,0.4730210603937602,4.368,1.917735076345613,415.0870414633572,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=55.21961839127483, efficiency=178.36742307208235)"
[104   2],240,104,2,240,14.975999999999999,3.707720844568186,4.56660959939957,1893.5240900726371,1902.7276958257448,0.4728817361085682,4.368,1.9173148859661047,410.94146832991237,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=52.251688007541674, efficiency=177.1897803223707)"
[104   2],245,104,2,245,14.975999999999999,3.7300323602843406,4.464215027810155,1895.0146938815576,1905.05974189061,0.4716031980457078,4.368,1.9202616937750254,409.99676581059,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=51.79325636586288, efficiency=176.70350944472708)"
[104   2],250,104,2,250,14.975999999999999,3.744515743492414,4.509360168975846,1894.4957427637514,1915.6786260602194,0.4687319999838261,4.368,1.9299142836903802,408.8835707408541,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=51.952776685744325, efficiency=175.43079405510983)"
[104   2],255,104,2,255,14.975999999999999,3.736249422103384,4.554058482861819,1907.8551741229298,1915.6365603879267,0.4685407674135095,4.368,1.9298356714790537,403.12796490155705,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=47.873861165175754, efficiency=173.7541037363813)"
[104   2],260,104,2,260,14.975999999999999,3.7685683556247653,4.5983204147764525,1916.3378840315663,1918.791261538787,0.4675424772985955,4.368,1.9329359534724766,399.12131169288926,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=45.31343119844086, efficiency=172.3078804944484)"
[104   2],265,104,2,265,14.975999999999999,3.800431217339053,4.642160207225828,1915.9535736671219,1918.8199236837786,0.46746951640536205,4.368,1.932541446546967,399.28083311518714,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=45.42894152354122, efficiency=172.3518915916459)"
[104   2],270,104,2,270,14.975999999999999,3.82946872142071,4.545210326813304,1929.5180823670148,1919.4023189649176,0.4668635273176289,4.368,1.9334923156528676,392.85970912378644,"ScoreBreakdown(accel=99.36641637168582, skidpad=75.0, autocross=6.5, endurance=41.379771529732025, efficiency=170.6135212223686)"
[104   2],275,104,2,275,14.975999999999999,3.8508227503561585,4.586949823898507,1929.5906954032441,1919.7428705039545,0.46674595126862967,4.368,1.933376264494322,391.2023560577162,"ScoreBreakdown(accel=97.7811967647046, skidpad=75.0, autocross=6.5, endurance=41.35824885099736, efficiency=170.56291044201427)"
[104   2],280,104,2,280,14.975999999999999,3.8782795667071923,4.628315144971793,1938.649211019825,1917.0326790219267,0.46739195797530025,4.368,1.930464597468343,385.74897706356455,"ScoreBreakdown(accel=95.76858873133177, skidpad=75.0, autocross=6.5, endurance=38.685929331248076, efficiency=169.79445900098474)"
[104   2],285,104,2,285,14.975999999999999,3.906724326227902,4.669313121469187,1938.285253264456,1911.9110616494931,0.468784316921303,4.368,1.9247099493010222,384.4731725644091,"ScoreBreakdown(accel=93.71339838354871, skidpad=75.0, autocross=6.5, endurance=38.79281754739337, efficiency=170.46695663346702)"
[104   2],290,104,2,290,14.975999999999999,3.935079819301123,4.579187861615182,1952.7897939290508,1909.6796179538196,0.4690239647861103,4.368,1.9226747058503388,376.7507305190764,"ScoreBreakdown(accel=91.69422991893049, skidpad=75.0, autocross=6.5, endurance=34.56392580714264, efficiency=168.99257479300326)"
[104   2],295,104,2,295,14.975999999999999,3.9633417441227863,4.61836203910029,1953.1920795711706,1908.9310012217736,0.46911272836959594,4.368,1.9219007822928096,374.6940875941699,"ScoreBreakdown(accel=89.7104735538761, skidpad=75.0, autocross=6.5, endurance=34.44753200449918, efficiency=169.03608203579458)"
[104   2],300,104,2,300,14.975999999999999,3.9915058253446176,4.65720733660217,1961.967483547279,1904.4335138535214,0.4702867409936233,4.368,1.9170830262892948,369.7219613067544,"ScoreBreakdown(accel=87.76153133710751, skidpad=75.0, autocross=6.5, endurance=31.920410437670903, efficiency=168.540019531976)"
[108   2],200,108,2,200,15.552,3.6263688434969197,4.496213348185748,1824.0535116030644,1972.4356827706604,0.4784059111822751,4.536,1.9884567449982036,433.4765976309334,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=74.44838130027452, efficiency=177.52821633065884)"
[108   2],205,108,2,205,15.552,3.6441452916822072,4.376067036852291,1827.3402761196596,1970.4540659365439,0.4784346720661323,4.536,1.9861560128966296,432.19582564724953,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=73.36018470216703, efficiency=177.33564094508247)"
[108   2],210,108,2,210,15.552,3.6511095024580413,4.4288669578696584,1824.2922256428042,1973.6138264635827,0.47738112161833457,4.536,1.989114897473456,433.22110914603184,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=74.3692147436257, efficiency=177.35189440240612)"
[108   2],215,108,2,215,15.552,3.637075262504169,4.481046804910079,1836.3347491530901,1972.8899210144393,0.47728427789038186,4.536,1.988348410308865,427.7545421571796,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=70.402170732918, efficiency=175.85237142426163)"
[108   2],220,108,2,220,15.552,3.6619219016776015,4.532621511412529,1844.693136967506,1975.3174402087513,0.4764415946626237,4.536,1.9914078124095889,423.6469682050141,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=67.6792041669741, efficiency=174.46776403804)"
[108   2],225,108,2,225,15.552,3.6815379399303936,4.422192708426152,1846.5406953391578,1976.5135398912748,0.4758109469126127,4.536,1.9918918644642793,422.6644112967124,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=67.08063970461042, efficiency=174.08377159210198)"
[108   2],230,108,2,230,15.552,3.692103880388501,4.470852429020283,1844.20985339903,1985.4216724218122,0.4732242146661103,4.536,2.0004832940200523,422.64860662422916,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=67.83597430293904, efficiency=173.31263232129015)"
[108   2],235,108,2,235,15.552,3.680992183321891,4.518984356243578,1855.342517061222,1990.03278680012,0.4715822138505442,4.536,2.0053435783228153,417.08117932812854,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=64.2454288489541, efficiency=171.33575047917446)"
[108   2],240,108,2,240,15.552,3.707720844568186,4.56660959939957,1864.8765467933613,1988.3562042064016,0.4716964030214956,4.536,2.0038575467715276,413.03132563037923,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=61.204557173148295, efficiency=170.32676845723094)"
[108   2],245,108,2,245,15.552,3.7300323602843406,4.464215027810155,1867.3697842217687,1988.4418609853042,0.4710450471226758,4.536,2.0045248737852037,411.91723293118946,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=60.414462745060206, efficiency=170.00277018612928)"
[108   2],250,108,2,250,15.552,3.744515743492414,4.509360168975846,1866.9487468214502,1995.314465868309,0.46925973541637006,4.536,2.0104405360660444,411.2946459176376,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=60.54773929086529, efficiency=169.24690662677233)"
[108   2],255,108,2,255,15.552,3.736249422103384,4.554058482861819,1880.0816402291948,1993.8778231181764,0.4694238071976249,4.536,2.0090676464914385,405.69842281551246,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=56.41871829620335, efficiency=167.77970451930915)"
[108   2],260,108,2,260,15.552,3.7685683556247653,4.5983204147764525,1888.5213756158464,1995.095608428033,0.4689881927463259,4.536,2.0102729411233704,401.89471461297785,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=53.795550979145375, efficiency=166.5991636338325)"
[108   2],265,108,2,265,15.552,3.800431217339053,4.642160207225828,1888.5161342105598,1994.030187345872,0.4692343736606972,4.536,2.008752695566977,402.0205978413604,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=6.5, endurance=53.79717279265467, efficiency=166.72342504870574)"
[108   2],270,108,2,270,15.552,3.82946872142071,4.545210326813304,1902.0913949736578,1994.7146264411917,0.46865326709820454,4.536,2.009706217983562,395.48548072192915,"ScoreBreakdown(accel=99.36641637168582, skidpad=75.0, autocross=6.5, endurance=49.626636778498266, efficiency=164.99242757174505)"
[108   2],275,108,2,275,15.552,3.8508227503561585,4.586949823898507,1901.1934720245654,1995.7392097228067,0.46842154571313666,4.536,2.0100357084375555,394.1647812335406,"ScoreBreakdown(accel=97.7811967647046, skidpad=75.0, autocross=6.5, endurance=49.90065355418008, efficiency=164.98293091465595)"
[108   2],280,108,2,280,15.552,3.8782795667071923,4.628315144971793,1909.6580986989284,1993.9634685550154,0.46879911845270195,4.536,2.008076315447832,388.7646131038849,"ScoreBreakdown(accel=95.76858873133177, skidpad=75.0, autocross=6.5, endurance=47.32776099593764, efficiency=164.16826337661556)"
[108   2],285,108,2,285,15.552,3.906724326227902,4.669313121469187,1909.3368198628634,1990.0488036045817,0.46977652835584066,4.536,2.0037219364507366,387.2955978393663,"ScoreBreakdown(accel=93.71339838354871, skidpad=75.0, autocross=6.5, endurance=47.424999826400466, efficiency=164.6571996294171)"
[108   2],290,108,2,290,15.552,3.935079819301123,4.579187861615182,1923.4423438527756,1989.270995296194,0.46968535994656513,4.536,2.0029181388374027,379.4444071780838,"ScoreBreakdown(accel=91.69422991893049, skidpad=75.0, autocross=6.5, endurance=43.18639157505427, efficiency=163.06378568409906)"
[108   2],295,108,2,295,15.552,3.9633417441227863,4.61836203910029,1922.6047282828981,1991.5880025288968,0.4689737355775698,4.536,2.005196893294439,377.54469825824,"ScoreBreakdown(accel=89.7104735538761, skidpad=75.0, autocross=6.5, endurance=43.43635204843652, efficiency=162.89787265592736)"
[108   2],300,108,2,300,15.552,3.9915058253446176,4.65720733660217,1930.8968804385734,1989.1194284474657,0.4695403667289054,4.536,2.0025397483557965,372.4344107609515,"ScoreBreakdown(accel=87.76153133710751, skidpad=75.0, autocross=6.5, endurance=40.971368919509686, efficiency=162.2015105043343)"
[112   2],200,112,2,200,16.128,3.6263688434969197,4.496213348185748,1801.4953833061454,2053.3918096231505,0.47836153276604665,4.704,2.0704318823181374,437.65166813283076,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=9.737461287306562, endurance=82.02417447421442, efficiency=170.8900323713098)"
[112   2],205,112,2,205,16.128,3.6441452916822072,4.376067036852291,1804.9044572443208,2054.574379949446,0.47757396157542664,4.704,2.071378837940803,435.4106605501268,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=9.233966742222739, endurance=80.86714392652138, efficiency=170.30954988138268)"
[112   2],210,112,2,210,16.128,3.6511095024580413,4.4288669578696584,1800.859863301339,2061.117684199943,0.4756517056729365,4.704,2.0777328054665554,437.1614431333342,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=9.83153361138403, endurance=82.24035269046894, efficiency=170.08955683148127)"
[112   2],215,112,2,215,16.128,3.637075262504169,4.481046804910079,1812.6561755454934,2060.4961048498963,0.4754950828497735,4.704,2.0771313414592942,429.9801465208144,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=8.096145468026275, endurance=78.25243045064593, efficiency=168.6315706021422)"
