pack_combo,mass,series,parallel,mass_kg,batt_mass,accel_time,skidpad_time,endur_time,energy_wh,final_soc,pack_energy_kwh,final_energy_kwh,total_points,score_breakdown
[100   2],250,100,2,250,14.399999999999999,3.744515743492414,4.509360168975846,1725.580100158709,3071.2029577730614,0.030312914653524856,3.6,3.100352117684618,405.1635946012331,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=21.464994161962206, endurance=108.97404695553995, efficiency=99.72455348373099)"
[100   2],255,100,2,255,14.399999999999999,3.736249422103384,4.554058482861819,1740.6188854346838,3066.877846575983,0.031887974033379576,3.6,3.095914360687756,396.04244428554136,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=19.06052249680536, endurance=103.44857067220515, efficiency=98.53335111653087)"
[100   2],260,100,2,260,14.399999999999999,3.7685683556247653,4.5983204147764525,1751.1986358411543,3066.4310512361844,0.03230269692712655,3.6,3.0952234540558496,389.58245147657567,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=17.393728066052674, endurance=99.61827679526857, efficiency=97.57044661525444)"
[100   2],265,100,2,265,14.399999999999999,3.800431217339053,4.642160207225828,1753.5347375177462,3066.834602206972,0.03235267931002648,3.6,3.095095184707744,388.1399873020473,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=17.028396097318087, endurance=98.77874387082645, efficiency=97.33284733390278)"
[100   2],270,100,2,270,14.399999999999999,3.82946872142071,4.545210326813304,1771.1920709735346,3060.5586886434958,0.03448073313236826,3.6,3.08857708784488,377.21537992053084,"ScoreBreakdown(accel=99.36641637168582, skidpad=75.0, autocross=14.29821908456868, endurance=92.50479664497378, efficiency=96.04594781930257)"
[100   2],275,100,2,275,14.399999999999999,3.8508227503561585,4.586949823898507,1766.6266979225497,3061.86592053888,0.03426742122748576,3.6,3.0889504352703163,378.2876976208271,"ScoreBreakdown(accel=97.7811967647046, skidpad=75.0, autocross=14.998885888787164, endurance=94.11492907669718, efficiency=96.39268589063815)"
[100   2],280,100,2,280,14.399999999999999,3.8782795667071923,4.628315144971793,1775.3631766001859,3059.8999396782756,0.035186350593192965,3.6,3.086484685371817,371.1734280125266,"ScoreBreakdown(accel=95.76858873133177, skidpad=75.0, autocross=13.661212325186199, endurance=91.04095500678926, efficiency=95.70267194921932)"
[100   2],285,100,2,285,14.399999999999999,3.906724326227902,4.669313121469187,1775.8596955223652,3061.202126811367,0.034901658649657934,3.6,3.08710915455268,368.75570793150894,"ScoreBreakdown(accel=93.71339838354871, skidpad=75.0, autocross=13.585583794056031, endurance=90.86716062977116, efficiency=95.58956512413305)"
[100   2],290,100,2,290,14.399999999999999,3.935079819301123,4.579187861615182,1793.1623032078242,3052.730821265058,0.03763953849169675,3.6,3.078849496448421,357.0243639592014,"ScoreBreakdown(accel=91.69422991893049, skidpad=75.0, autocross=10.976253659571462, endurance=84.87091955011422, efficiency=94.4829608305853)"
[100   2],295,100,2,295,14.399999999999999,3.9633417441227863,4.61836203910029,1790.3669532303725,3053.144364016524,0.03762306017208019,3.6,3.079014724060523,356.6466630503312,"ScoreBreakdown(accel=89.7104735538761, skidpad=75.0, autocross=11.394392254908674, endurance=85.83180211120359, efficiency=94.7099951303428)"
[100   2],300,100,2,300,14.399999999999999,3.9915058253446176,4.65720733660217,1799.5802391549714,3050.1267679202224,0.03909229105599923,3.6,3.075422003150892,349.5092751396484,"ScoreBreakdown(accel=87.76153133710751, skidpad=75.0, autocross=10.021150498314531, endurance=82.67609232792736, efficiency=94.05050097629902)"
[104   2],200,104,2,200,14.975999999999999,3.6263688434969197,4.496213348185748,1680.693268632827,3156.9839157883634,0.04458891470650699,3.744,3.1927079630711632,429.48056007568863,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=28.897599726199196, endurance=126.05417576874171, efficiency=99.52878458074775)"
[104   2],205,104,2,205,14.975999999999999,3.6441452916822072,4.376067036852291,1685.5770503972842,3158.3539779841603,0.04425994115688179,3.744,3.1929811103874632,426.2031420622253,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=28.06972447713335, endurance=124.15171830976591, efficiency=98.98169927532604)"
[104   2],210,104,2,210,14.975999999999999,3.6511095024580413,4.4288669578696584,1679.5772483102894,3163.9465998812857,0.04238940878050903,3.744,3.198115387012074,429.8540899649371,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=29.087457935098527, endurance=126.49046996412392, efficiency=99.2761620657146)"
[104   2],215,104,2,215,14.975999999999999,3.637075262504169,4.481046804910079,1690.0726614198504,3163.824598427259,0.04216300383238308,3.744,3.1982889707671913,422.9858183089583,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=27.311879352309234, endurance=122.41019008785473, efficiency=98.26374886879435)"
[104   2],220,104,2,220,14.975999999999999,3.6619219016776015,4.532621511412529,1701.199710808815,3162.7483798240755,0.04283160810940116,3.744,3.1971371791344163,415.84524104725,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=25.45336868180838, endurance=118.13933226033836, efficiency=97.25254010510325)"
[104   2],225,104,2,225,14.975999999999999,3.6815379399303936,4.422192708426152,1705.8066335488343,3160.56532613085,0.043684114675453654,3.744,3.194172514312311,413.0049523461191,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=24.690988584825828, endurance=116.3873826716585, efficiency=96.92658108963478)"
[104   2],230,104,2,230,14.975999999999999,3.692103880388501,4.470852429020283,1699.233537507343,3166.942494948042,0.0416947580999638,3.744,3.1997810754442115,416.89512916165216,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=25.7800009925601, endurance=118.88993336434912, efficiency=97.22519480474294)"
[104   2],235,104,2,235,14.975999999999999,3.680992183321891,4.518984356243578,1710.5095235917265,3167.1576407825155,0.04176137384341272,3.744,3.199746696272879,409.6720322027704,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=23.91696311924354, endurance=114.608672024015, efficiency=96.14639705951184)"
[104   2],240,104,2,240,14.975999999999999,3.707720844568186,4.56660959939957,1721.035923203631,3164.793811999682,0.04268274292224815,3.744,3.196768673192488,403.1441150568936,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=22.19980557954543, endurance=110.66264371441024, efficiency=95.28166576293793)"
[104   2],245,104,2,245,14.975999999999999,3.7300323602843406,4.464215027810155,1728.5031701871662,3158.361976541677,0.044736367378280684,3.744,3.1902807990263327,398.8016761007391,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=20.994364131250073, endurance=107.89253906729645, efficiency=94.91477290219255)"
[104   2],250,104,2,250,14.975999999999999,3.744515743492414,4.509360168975846,1726.444502666094,3162.3712014458993,0.043950506094968166,3.744,3.1926046735260485,399.88199794610694,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=21.325654744033436, endurance=108.6538449501445, efficiency=94.902498251929)"
[104   2],255,104,2,255,14.975999999999999,3.736249422103384,4.554058482861819,1742.7293198855734,3154.5544456561847,0.046719492186150076,3.744,3.184836651374342,390.2096579874086,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=18.72641674011161, endurance=102.6807955881863, efficiency=93.80244565911076)"
[104   2],260,104,2,260,14.975999999999999,3.7685683556247653,4.5983204147764525,1754.3630363277373,3150.8407939221634,0.04824709505110951,3.744,3.1810526677942947,383.31729835957424,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=16.899095981040944, endurance=98.48161218228346, efficiency=92.93659019624981)"
[104   2],265,104,2,265,14.975999999999999,3.800431217339053,4.642160207225828,1757.3793680533931,3148.716346388632,0.04918624467313822,3.744,3.1784107095196,381.60334568014565,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=16.42926696979196, endurance=97.40194503689871, efficiency=92.77213367345497)"
