pack_combo,mass,series,parallel,mass_kg,batt_mass,accel_time,skidpad_time,endur_time,energy_wh,final_soc,pack_energy_kwh,final_energy_kwh,total_points,score_breakdown
[104   2],235,104,2,235,14.975999999999999,3.680992183321891,4.518984356243578,1642.074525952064,3269.99719449921,0.02971868648393294,3.744,3.299215748520087,449.6950438396608,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=35.61749532494663, endurance=141.4964969636314, efficiency=97.5810515510828)"
[104   2],240,104,2,240,14.975999999999999,3.707720844568186,4.56660959939957,1651.1075859619132,3276.2211233463936,0.02744554200680796,3.744,3.3055898463019853,443.2234318421046,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=34.017523337863004, endurance=137.81976107327358, efficiency=96.38614743096804)"
[104   2],245,104,2,245,14.975999999999999,3.7300323602843406,4.464215027810155,1657.9747624032877,3284.135698817677,0.024411576822460073,3.744,3.31341426518571,438.19617962054195,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=32.81284628476301, endurance=135.051413006445, efficiency=95.33192032933395)"
[104   2],250,104,2,250,14.975999999999999,3.744515743492414,4.509360168975846,1653.3317746445216,3290.276171857086,0.02276531788158634,3.744,3.3180562406892484,441.02875412810533,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=33.626248462695095, endurance=136.92061134556684, efficiency=95.48189431984338)"
[104   2],255,104,2,255,14.975999999999999,3.736249422103384,4.554058482861819,1663.6062738139801,3298.666140236662,0.01977780924554447,3.744,3.326600689576955,433.7177545339147,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=31.832358418578686, endurance=132.79825172814583, efficiency=94.08714438719016)"
[104   2],260,104,2,260,14.975999999999999,3.7685683556247653,4.5983204147764525,1672.0921187136967,3309.0964972357997,0.01619587246683231,3.744,3.3373177838252266,427.58193373747537,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=30.36738393501936, endurance=129.43174012316535, efficiency=92.78280967929066)"
[104   2],265,104,2,265,14.975999999999999,3.800431217339053,4.642160207225828,1675.8890879777969,3316.4434029405884,0.01383745621083526,3.744,3.344308116137762,424.7307719647673,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=29.716689146254293, endurance=127.93644339120057, efficiency=92.0776394273125)"
[104   2],270,104,2,270,14.975999999999999,3.82946872142071,4.545210326813304,1688.9307363521123,3326.591532256286,0.010010298945484353,3.744,3.354594071018924,415.113846929523,"ScoreBreakdown(accel=99.36641637168582, skidpad=75.0, autocross=27.503996491431426, endurance=122.85167530526212, efficiency=90.39175876114359)"
[104   2],275,104,2,275,14.975999999999999,3.8508227503561585,4.586949823898507,1682.0364288240237,3327.7575488512725,0.009903802102946961,3.744,3.3548519974405866,417.953606429669,"ScoreBreakdown(accel=97.7811967647046, skidpad=75.0, autocross=28.669434385602308, endurance=125.5298517783964, efficiency=90.97312350096568)"
[104   2],280,104,2,280,14.975999999999999,3.8782795667071923,4.628315144971793,1689.1227144061083,3334.0480831982372,0.007713020384004481,3.744,3.3612295195762574,411.044839409688,"ScoreBreakdown(accel=95.76858873133177, skidpad=75.0, autocross=27.47167999554118, endurance=122.77741199237332, efficiency=90.02715869044171)"
[104   2],285,104,2,285,14.975999999999999,3.906724326227902,4.669313121469187,1692.7520448124587,3338.0064457667754,0.006398385695862289,3.744,3.3649043925177007,406.46426861287586,"ScoreBreakdown(accel=93.71339838354871, skidpad=75.0, autocross=26.86211828642117, endurance=121.37663908422098, efficiency=89.51211285868497)"
[104   2],290,104,2,290,14.975999999999999,3.935079819301123,4.579187861615182,1705.061683952475,3346.5971841126575,0.0032096858186637855,3.744,3.3734725165735475,396.1833990118298,"ScoreBreakdown(accel=91.69422991893049, skidpad=75.0, autocross=24.813987906171196, endurance=116.6700351324086, efficiency=88.00514605431951)"
[104   2],295,104,2,295,14.975999999999999,3.9633417441227863,4.61836203910029,1698.6694953421872,3351.0248670995697,0.0017993406348592808,3.744,3.3775905553800847,398.06731175672456,"ScoreBreakdown(accel=89.7104735538761, skidpad=75.0, autocross=25.873842577066178, endurance=119.10558134103051, efficiency=88.37741428475177)"
[104   2],300,104,2,300,14.975999999999999,3.9915058253446176,4.65720733660217,1705.4748864016428,3356.387868212321,0.0,3.744,3.3827967437215944,391.5431138747475,"ScoreBreakdown(accel=87.76153133710751, skidpad=75.0, autocross=24.745750394223297, endurance=116.51322531869123, efficiency=87.52260682472546)"
[108   2],200,108,2,200,15.552,3.6263688434969197,4.496213348185748,1605.6123519635885,3335.486165140152,0.05177381792227317,3.888,3.3679872175268777,472.02499236196843,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=42.25882004107205, endurance=156.75826225728946, efficiency=98.00791006360694)"
[108   2],205,108,2,205,15.552,3.6441452916822072,4.376067036852291,1613.290948951099,3344.3498407988022,0.04844163645348423,3.888,3.376742463926212,466.12602831945213,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=40.83526522017505, endurance=153.48693304394249, efficiency=96.80383005533456)"
[108   2],210,108,2,210,15.552,3.6511095024580413,4.4288669578696584,1607.3371491830255,3347.1346991797895,0.04763285379459378,3.888,3.3790171457056037,470.2259695255741,"ScoreBreakdown(accel=100.0, skidpad=75.0, autocross=41.93787100137751, endurance=156.020721311106, efficiency=97.26737721309055)"
